,product_name,product_category,Revenue,ItemsSold,Contribution_to_Revenue
276,Filson Blaze Orange Cruiser Vest 10062BL - Blaze,Sweaters,220.0,2,0.044338880251365335
277,Not Your Daughter's Jeans Women's Marilyn Straight Leg Jean,Jeans,220.0,2,0.044338880251365335
278,Not Your Daughter's Jeans Women's Alina Legging,Jeans,220.0,2,0.044338880251365335
279,Level 99 Women's Janice Ultra Skinny Jean,Jeans,220.0,2,0.044338880251365335
280,True Religion Men's TRBJ 56 Branded Long Sleeve Thermal,Underwear,220.0,2,0.044338880251365335
281,Dockers Men's Suit Separate Coat,Suits & Sport Coats,219.97999572753903,2,0.04433484858299642
282,Carrera Master 2/S Aviator Sunglasses,Plus,219.8999938964844,2,0.04431872498478269
283,Paul Fredrick Twill Weave Two-Button Suit Jacket,Suits & Sport Coats,219.5,1,0.04423811006897587
284,Ramonti Mens Brown B-3 Leather Bomber Jacket,Outerwear & Coats,219.0,1,0.044137339886586406
285,Ramonti Womens B-3 Leather Aviator Fur Bomber Jacket,Outerwear & Coats,219.0,1,0.044137339886586406
286,Maui Jim Canoes Sunglasses - Polarized,Accessories,219.0,1,0.044137339886586406
287,7 For All Mankind Men's The Straight Jean in Venice Sky,Jeans,218.0,2,0.04393579952180747
288,Karen Kane Women's Sequin Wool Blazer,Blazers & Jackets,218.0,1,0.04393579952180747
289,Michael Kors Men's Flannel Slim Jacket,Suits & Sport Coats,217.9900054931641,1,0.04393378522525398
290,Jessica Howard Women's 2 Piece Mandarin Collar Jacket Dress,Suits,217.97999572753903,2,0.04393176785343855
291,Tommy Bahama Men's Safari Terry Loop Bathrobe,Sleep & Lounge,217.5,2,0.043835029339418005
292,Abercrombie & Fitch Men's Raquette River Wool Blend Cable Knit Crewneck Sweater (Navy Blue),Sweaters,216.0,2,0.043532718792249604
293,Volcom Men's Kinkade Straight Leg Jean,Jeans,215.8999938964844,2,0.04351256352566695
294,Madison Marcus Women's Electric Woven Solid Shirt,Tops & Tees,215.0,1,0.04333117842747067
295,AG Adriano Goldschmied Men's Geffen Easy Slim Fit Jean,Jeans,215.0,1,0.04333117842747067
296,Filson Whipcord Western Vest 10064DY - Dark Gray,Suits & Sport Coats,215.0,1,0.04333117842747067
297,Polo Ralph Lauren Men's Light Brown w/Interior Plaid Chino Jacket,Outerwear & Coats,213.9199981689453,2,0.043113514464477996
298,Spy Optic Haymaker Sunglasses,Accessories,212.0,2,0.04272655733313387
299,Columbia Sportswear Women's Tamiami II Long Sleeve Shirt,Active,211.9600067138672,4,0.04271849707165796
300,L*Space Sensual Solids Tie Side Hipster Bottom,Swim,210.0,3,0.04232347660357601
301,Tilley Tilley Winter Hat,Accessories,210.0,2,0.04232347660357601
302,Icebreaker Men's Sierra Full Zip Jacket,Outerwear & Coats,209.9900054931641,1,0.04232146230702251
303,Columbia Men's Cathedral Peak Vest,Outerwear & Coats,209.9699935913086,3,0.04231742910102263
304,F/X Fusion Tall Mens 1/4 Zip Vertical Mock Sweater,Sweaters,209.9699935913086,3,0.04231742910102263
305,Men's Single Breasted Three Button Navy Dress Suit,Suits & Sport Coats,209.84999084472656,3,0.042293243703702015
306,Hudson Men's Wilde Relax Flap Pocket Straight Leg Jean,Jeans,209.0,1,0.04212193623879707
307,Diesel Jean Thavar 8W7,Jeans,208.6000061035156,1,0.04204132132299026
308,Marc New York by Andrew Marc Men's Sawyer Jacet,Outerwear & Coats,208.47000122070312,1,0.04201512009148519
309,HOBO  Women's Rachel Vintage VI-3356 Wallet,Accessories,207.82000732421875,2,0.041884120084483646
310,7 Diamonds Men's Cortina Sweater,Sweaters,207.69999694824216,2,0.04185993314953207
311,Tom Ford Nikita FT0173 Sunglasses - 01B Shiny Black (Gradient Dark Gray Lens) - 55mm,Accessories,207.27999877929688,1,0.041775286565356354
312,Pendleton Men's Long Sleeve Summit Sweater,Sweaters,207.0,2,0.041718855509239205
313,Ted Baker Women's Mowna,Blazers & Jackets,206.9600067138672,1,0.04171079524776329
314,7 For All Mankind Men's Austyn Relaxed Straight Leg Jean in Dark Ocean,Jeans,205.0,1,0.04131577477968134
315,NoeMie Women Retro Minimalism Dress,Dresses,204.0,3,0.041114234414902404
316,Lace Panty Corset Style Body Shaper By Vedette 305,Intimates,202.94000244140625,2,0.04090060212027864
317,Amanda Uprichard Women's Neulla Dress,Dresses,202.3999938964844,1,0.04079176860115135
318,Not Your Daughter's Jeans Women's Marilyn Straight Leg,Jeans,201.9000015258789,2,0.04069099995639284
319,Oakley Men's Whisker Iridium Polarized Sunglasses,Accessories,200.0,1,0.04030807295578667
320,Mountain Hardwear Men's Compressor Jacket,Outerwear & Coats,200.0,1,0.04030807295578667
321,G-Star Women's Re Tailored Blazer,Blazers & Jackets,200.0,1,0.04030807295578667
322,Smartwool Men's PhD Smartloft Divide Full Zip,Outerwear & Coats,200.0,1,0.04030807295578667
323,Juicy Couture Maternity : Velour Pants - Regal,Maternity,200.0,2,0.04030807295578667
324,Calvin Klein Women's Belted Hide Collar Soft Shell,Outerwear & Coats,200.0,2,0.04030807295578667
325,Laundry by Shelli Segal Women's Wavy Stitch Long Sleeve Sweater Dress,Dresses,199.9900054931641,1,0.04030605865923318
326,Joseph Abboud Mens 2 Button Flat Front Navy Blue Pinstripe Wool Suit,Suits & Sport Coats,199.9900054931641,1,0.04030605865923318
327,Calvin Klein Mens Slim Fit Dark Gray Windowpane Wool Suit,Suits & Sport Coats,199.9900054931641,1,0.04030605865923318
328,Finis Men's Hydrospeed Velo Jammer Swimsuit,Swim,199.9900054931641,1,0.04030605865923318
329,Special Sale!!! Ball Gown Strapless Wedding Prom Dress #2547,Dresses,199.97999572753903,2,0.04030404128741775
330,DKNY Mens 2 Button Gray Plaid Slim Fit Wool Sport Coat Jacket,Suits & Sport Coats,199.97999572753903,2,0.04030404128741775
331,Tasso Elba Mens 2 Button Khaki Cream Plaid Silk Wool Sport Coat Jacket,Suits & Sport Coats,199.97999572753903,2,0.04030404128741775
332,Carhartt Men's Big-Tall Detroit Jacket Blanket Lined Sandstone,Outerwear & Coats,199.97999572753903,2,0.04030404128741775
333,Jessica Simpson Women's One-Shoulder Sequin Dress,Dresses,199.97999572753903,2,0.04030404128741775
334,Womens Top Stitch Jacket and Pant Set by City Lights,Clothing Sets,199.94999694824216,1,0.04029799532249533
335,Eddie Bauer Heritage Cable Cardigan Sweater,Sweaters,199.89999389648435,2,0.040287917689204006
336,Chaps Big and Tall Solid V-Neck Vest,Sweaters,199.40000534057617,5,0.04018714981326098
337,Ramonti Mens Classic Black Leather Car Coat,Outerwear & Coats,199.0,1,0.040106532591007736
338,A Pea in the Pod: 3/4 Sleeve Drape Front Maternity Dress,Maternity,199.0,2,0.040106532591007736
339,AK Anne Klein Women's Plus Size Lurex Tweed Jacket,Blazers & Jackets,199.0,1,0.040106532591007736
340,Calvin Klein Men's Traditional Style Coat,Outerwear & Coats,199.0,1,0.040106532591007736
341,Fox Inherent Jacket,Fashion Hoodies & Sweatshirts,199.0,2,0.040106532591007736
342,United Face Mens Classic Brown Italian Leather Blazer Jacket,Suits & Sport Coats,199.0,1,0.040106532591007736
343,Filson Mens 11005LD Merino Wool Midweight Half Zip - Loden,Sweaters,198.0,1,0.03990499222622881
344,True Religion Women's Casey Super Skinny Jean,Jeans,198.0,1,0.03990499222622881
345,7 For All Mankind Men's Austyn Relaxed Straight Leg,Jeans,198.0,1,0.03990499222622881
346,A Pea in the Pod Collection: 7 For All Mankind Secret Fit Belly(r) 5 Pocket Maternity Jeans,Maternity,198.0,1,0.03990499222622881
347,Jones New York Women's Assorted Stripe Knit Bateau Neck Belted Dress,Dresses,198.0,2,0.03990499222622881
348,Woolrich Women's Windward Cardigan Coat,Sweaters,198.0,2,0.03990499222622881
349,Lucky Brand Women's Camille Top,Tops & Tees,198.0,4,0.03990499222622881
350,Calvin Klein Sportswear Men's Mixed Media Jacket,Outerwear & Coats,198.0,1,0.03990499222622881
351,Hudson Women's Nico Midrise Skinny,Jeans,198.0,1,0.03990499222622881
352,Frye Deborah Glazed Vintage DB970 Wallet,Accessories,198.0,1,0.03990499222622881
353,Earnest Sewn Men's Fulton,Jeans,198.0,1,0.03990499222622881
354,Wildfox Rainbow Dreamer Lennon Sweater in Eggshell,Sweaters,198.0,1,0.03990499222622881
355,Splendid Women's Navy Stripe Jersey Blazer,Blazers & Jackets,198.0,1,0.03990499222622881
356,Armani Exchange Wool Item Blazer,Suits & Sport Coats,198.0,1,0.03990499222622881
357,7 For All Mankind Men's Brett Modern Bootcut,Jeans,198.0,1,0.03990499222622881
358,Hudson Men's Sartor Slouchy Skinny Jean,Jeans,198.0,1,0.03990499222622881
359,One Teaspoon Hawks Cutoff Shorts Denim,Shorts,198.0,2,0.03990499222622881
360,Lucky Brand Mens Men's 367 Vintage Low-Rise Boot-Leg Jean,Jeans,198.0,2,0.03990499222622881
361,7 For All Mankind Men's The Straight Modern Straight Leg Jean,Jeans,198.0,1,0.03990499222622881
362,bebe Isis Sequin V-neck Feather Dress,Dresses,198.0,1,0.03990499222622881
363,Hudson Women's Krista Super Skinny Wax Colors,Jeans,198.0,1,0.03990499222622881
364,7 For All Mankind Men's Austyn Relaxed Straight Leg Denim Jean,Jeans,198.0,1,0.03990499222622881
365,Diesel Women's Grupee Stretch Jean,Jeans,198.0,1,0.03990499222622881
366,DKNYC Women's Sequin Long Sleeve Pullover,Sweaters,198.0,2,0.03990499222622881
367,BCBGMAXAZRIA Women's Clement Key Hole Top,Tops & Tees,198.0,1,0.03990499222622881
368,True Religion Men's Rocco Skinny Jean,Jeans,198.0,1,0.03990499222622881
369,Filson Midweight Half Zip 11005NA - Navy,Sweaters,198.0,1,0.03990499222622881
370,Lucky Brand Mens Men's 329 Classic Straight Leg Jean,Jeans,198.0,2,0.03990499222622881
371,Via Spiga Women's Scuba Jacket With Slimming Ruching Detail,Outerwear & Coats,197.91999816894528,1,0.03988886862801505
372,Tommy Hilfiger Men's 2 Button Side Vent Sharkskin Coat,Suits & Sport Coats,197.3699951171875,1,0.03977802081233427
373,Wrangler Men's Premium Performance Cowboy Cut Jean,Jeans,196.8900032043457,4,0.03968128306712919
374,Tahari Plus Size Suit Jacket and Pants Military Inspired,Suits,196.17999267578125,1,0.03953818728620543
375,Evan Picone 3 Piece Country Couture Skirt Suit,Suits,196.16000366210938,2,0.039534158693098426
376,Not Your Daughter's Jeans Women's Straight Leg Denim,Jeans,196.0,2,0.039501911496670934
377,MDP104 Men's Ballroom Latin Competition Practise Dance Pants,Pants,196.0,2,0.039501911496670934
378,True Religion Men's Isaac Basic Mens Cargo Short,Shorts,196.0,1,0.039501911496670934
379,SPANX Trust Your Thin-Stincts Tank Full Slip (1818),Intimates,196.0,2,0.039501911496670934
380,Armani Exchange A:X Thermal Jacket,Outerwear & Coats,196.0,2,0.039501911496670934
381,BCBGeneration Women's Sleeveless Back Cutout Dress,Dresses,196.0,2,0.039501911496670934
382,Squeem Magical Lingerie Shapewear Firm Compression Short,Intimates,196.0,2,0.039501911496670934
383,Bailey 44 Women's Balls To The Wall Dress,Dresses,196.0,1,0.039501911496670934
384,Outdoor Research Men's Alibi Pants,Active,195.0,1,0.039300371131892005
385,Lisa Curran Women's Rome One-Piece V-Neck One-Piece Swimsuit,Swim,195.0,1,0.039300371131892005
386,Men's Cableknit Cashmere Sweater,Sweaters,195.0,1,0.039300371131892005
387,Hart Schaffner Marx Men's Shelby Top Coat,Outerwear & Coats,194.8600006103516,1,0.03927215560383344
388,Paige Maternity Jeans : Union Laurel Canyon - Renaissance,Maternity,194.0,1,0.03909883076711307
389,McGinn Women's Harmony Jacket,Blazers & Jackets,194.0,1,0.03909883076711307
390,TEXTILE Elizabeth and James Women's Jimi Distressed Jean,Jeans,194.0,1,0.03909883076711307
391,Diesel Men's Zatiny Slim Micro-Bootcut Jean,Jeans,193.94999694824216,1,0.039088753133821735
392,Diesel Men's Viker Regular Slim Straight Leg Jean,Jeans,193.94999694824216,1,0.039088753133821735
393,Diesel Men's Thavar Skinny Straight Leg Jean,Jeans,193.94999694824216,1,0.039088753133821735
394,Volcom Men's Kinkade Jean,Jeans,193.8499984741211,3,0.03906859940487004
395,Ray Ban Sunglasses RB 3138 Shooter,Accessories,193.83999633789062,2,0.039066583570685584
396,Black Affair Underwire,Swim,193.5,1,0.038998060584723604
397,50's Skirted Bikini,Swim,193.5,1,0.038998060584723604
398,Silver Jeans Men's Zac Relaxed Fit Jean,Jeans,193.0,2,0.03889729040233414
399,Red Valentino Womens Bow Stitch Front Pockets Twill Pants,Pants & Capris,193.0,1,0.03889729040233414
400,Tommy Hilfiger Men's Pin Stripe Trim Fit Suit,Suits & Sport Coats,192.94000244140625,1,0.03888519847248931
401,Derek Rose Men's Royal 174 Classic Pajama Gift Set,Sleep & Lounge,192.5,1,0.03879652021994467
402,Diesel Men's T-Simpson-R T-Shirt,Tops & Tees,192.0,4,0.0386957500375552
403,KAMALIKULTURE Women's Short Sleeve Sweetheart Draped Dress,Dresses,192.0,2,0.0386957500375552
404,Atlas Band Combo: Pregnancy Band and Postpartum Accessory,Maternity,192.0,2,0.0386957500375552
405,Levi's Men's 562 Loose Taper Denim Blue Jeans,Jeans,192.0,3,0.0386957500375552
406,Maglierie Di Perugia MDP IU 1802 CEL Silk/Cashmere V-Neck Light Blue Men's Sweater,Sweaters,191.97999572753903,2,0.038691718369186286
407,Robert Rodriguez Women's Tux Boyfriend Blazer,Blazers & Jackets,191.25,1,0.038544594763971006
408,Royal Robbins Women's Whistler Long Cardigan Sweater,Sweaters,190.0,1,0.03829266930799734
409,G-Star Men's Arc 3D Slim Volt Denim,Jeans,190.0,1,0.03829266930799734
410,BB Dakota Juniors Jada Dress,Dresses,190.0,2,0.03829266930799734
411,Fred Perry Men's Light Weight Wadded Gilet,Outerwear & Coats,190.0,1,0.03829266930799734
412,Joe's Jeans Men's Brixton Straight and Narrow Denim in Bradley,Jeans,190.0,1,0.03829266930799734
413,Coach Ashley Signature Sateen Checkbook Wallet F48117,Plus,190.0,1,0.03829266930799734
414,Smartwool Women's Midweight Crew Shirt,Active,190.0,2,0.03829266930799734
415,Oakley Men's Straight Jacket Iridium N Sunglasses,Accessories,190.0,1,0.03829266930799734
416,Antique Rivet Steve Ã  Mens Hoodies,Fashion Hoodies & Sweatshirts,190.0,2,0.03829266930799734
417,Icebreaker Men's Sierra Half Zip Jacket,Outerwear & Coats,189.9900054931641,1,0.038290655011443846
418,Horny Toad Women's Wrapture Jacket,Outerwear & Coats,189.89999389648435,2,0.03827251404141467
419,NRS Men's Endurance Splash Jacket,Outerwear & Coats,189.89999389648435,2,0.03827251404141467
420,Joe's Jeans Women's Mona Honey Jean,Jeans,189.0,1,0.0380911289432184
421,Joe's Jeans Men's Brixton Jean,Jeans,189.0,1,0.0380911289432184
422,PAIGE Women's Hidden Hills Straight,Jeans,189.0,1,0.0380911289432184
423,AK Anne Klein Women's Stretch Crepe 1 Button Blazer,Blazers & Jackets,189.0,1,0.0380911289432184
424,AG Adriano Goldschmied Men's Matchbox 5 Pocket Slim Straight Jean,Jeans,189.0,1,0.0380911289432184
425,AK Anne Klein Women's 1 Button Buckle Detail Jacket,Blazers & Jackets,189.0,1,0.0380911289432184
426,PAIGE Women's Jimmy Jimmy Skinny Jean,Jeans,189.0,1,0.0380911289432184
427,7 For All Mankind Men's The Brett Modern Boot Jean,Jeans,189.0,1,0.0380911289432184
428,Joe's Jeans Men's Straight Leg Classic Fit,Jeans,189.0,1,0.0380911289432184
429,7 For All Mankind Men's Austyn Relaxed Straight Jean,Jeans,189.0,1,0.0380911289432184
430,ATHENA Women's Isle Of Capri Halter Tankini,Swim,189.0,3,0.0380911289432184
431,Joe's Jeans Men's Big-Tall Athlete Relaxed Fit,Jeans,189.0,1,0.0380911289432184
432,7 For All Mankind Women's Classic Bootcut Jean in Heritage,Jeans,189.0,1,0.0380911289432184
433,A Pea in the Pod Collection: J Brand Early and After Belly 5 Pocket Skinny Leg Maternity Jeans,Maternity,189.0,1,0.0380911289432184
434,The Quarter-zip Estate Sweater / The Quarter-zip Estate Sweater,Sweaters,189.0,1,0.0380911289432184
435,The North Face Womens Pink Ribbon Denali Jacket TNF Black Size X-Small,Outerwear & Coats,188.9900054931641,1,0.03808911464666491
436,MICHAEL Michael Kors Women's Double Breasted Buckled Belt Trench Coat,Outerwear & Coats,188.3000030517578,1,0.03795005130292553
437,Lilla P Women's Long Sleeve Ruffle Cardigan Sweater,Sweaters,188.0,1,0.03788958857843947
438,AG Adriano Goldschmied Men's Matchbox Slim Tonal Stitch Straight Jean,Jeans,188.0,1,0.03788958857843947
439,maxandcleo Women's Janet Evening Dress,Dresses,188.0,1,0.03788958857843947
440,Bamboo Dreams Wide Leg Pants,Pants & Capris,188.0,2,0.03788958857843947
441,Lilly Pulitzer Women's Lauren Puffer Vest,Active,188.0,1,0.03788958857843947
442,Ray-Ban 3211  Sunglasses,Accessories,187.6399993896484,2,0.037817033924108574
443,Diesel Jean Safado RN188,Jeans,187.6000061035156,1,0.03780897366263265
444,Zimmerli/Gran Sasso ExtraFine Merino Wool V-Neck Sweater,Sweaters,186.94999694824216,1,0.0376779705803692
445,HUGO BOSS Men's Hooded Robe,Sleep & Lounge,186.5999984741211,2,0.03760743176022277
446,Hudson Women's Collin Slim Fit Skinny Jean,Jeans,186.0,1,0.037486507848881606
447,Diesel - Mens Viker 0880F Denim Jeans,Jeans,186.0,1,0.037486507848881606
448,Only Hearts Women's Double Knit 2 Button Jacket,Blazers & Jackets,185.0,1,0.03728496748410267
449,Christopher Fischer Women's 100% Cashmere V-Neck  Button Cuff Detail Sweater,Sweaters,185.0,2,0.03728496748410267
450,Vince Cardigan Sweater X-Large Wool Cashmere Hoodie Blue,Fashion Hoodies & Sweatshirts,185.0,1,0.03728496748410267
451,MontBell Alpine Light Down Jacket - Men's,Outerwear & Coats,185.0,1,0.03728496748410267
452,Ripe Maternity Women's Windsor Wrap Knit,Maternity,184.0,2,0.03708342711932374
453,AG Adriano Goldschmied Women's The Legging Skinny Fit Jean,Jeans,183.9900054931641,1,0.03708141282277024
454,BB Dakota Juniors Pedrina,Dresses,180.0,2,0.036277265660208
455,PUMA Men's Heroes T7 Track Jacket,Active,180.0,3,0.036277265660208
456,DC Women's Fuse 12 Jacket,Outerwear & Coats,180.0,1,0.036277265660208
457,Miraclesuit Women's Pin Point Ambassadress Swimdress,Swim,180.0,1,0.036277265660208
458,G-Star Men's Skiff 5620 3D Tapered Kerr Denim,Jeans,180.0,1,0.036277265660208
459,Tommy Bahama Big and Tall Cotton Lounge Pant,Sleep & Lounge,180.0,3,0.036277265660208
460,Mountain Hardwear Women's LoDown Jacket,Active,180.0,1,0.036277265660208
461,Columbia Men's Roc Ii Crew Sweater,Sweaters,180.0,3,0.036277265660208
462,Columbia Women's Arch Cape Trench Coat,Outerwear & Coats,180.0,2,0.036277265660208
463,7 For All Mankind Men's The Modern Straight Leg Jean,Jeans,179.99000549316406,1,0.036275251363654504
464,Marc By Marc Jacobs Deepest Brown Multi 'Beatrice' Cuffed Flared Pant,Pants & Capris,179.99000549316406,1,0.036275251363654504
465,Xport Design's Women's Unique Front Zip Closure Maroon With A Shade of Red Blazer Leather Jacket,Outerwear & Coats,179.99000549316406,1,0.036275251363654504
466,Calvin Klein Sportswear Men's Light Weight Moto Jacket,Outerwear & Coats,179.97999572753906,2,0.03627323399183909
467,Oakley Men's Square Wire Iridium Sunglasses,Plus,179.97999572753906,2,0.03627323399183909
468,Lacoste LIVE Men's Letterman Jersey Cotton Big Croc Cardigan Sweater Navy,Sweaters,179.97999572753906,1,0.03627323399183909
469,Joseph Abboud Men's Herringbone Flat Front Dress Pant,Pants,179.97999572753906,2,0.03627323399183909
470,Signature Lace Low Rise Thong 5-Pack,Intimates,179.9499969482422,2,0.036267188026916676
471,Intimo Men's Satin Striped Silk Robe,Sleep & Lounge,179.9499969482422,1,0.036267188026916676
472,Columbia Big and Tall Hellfire Down Jacket,Outerwear & Coats,179.9499969482422,1,0.036267188026916676
473,Men's Single Breasted 2 Button Super 110's Black 100% Virgin Wool Super Straited Blazer,Suits & Sport Coats,179.89999389648435,2,0.036257110393625336
474,Traditional Irish White Aran Sweater,Sweaters,179.89999389648435,2,0.036257110393625336
475,CEP Men's Compression Ski Socks,Active,179.85000228881833,3,0.036247035066780446
476,A Pea in the Pod: Quilted Puffer Maternity Coat,Maternity,179.5,1,0.03617649547781854
